n_guided,n_free,feeders_1,feeders_2,drop_1,drop_2,is_guided_1,is_guided_2,is_guided_3,is_guided_4,is_guided_5,is_guided_6,is_guided_7,c_1,c_2,c_3,c_4,c_5,c_6,c_7,r_1,r_2,r_3,r_4,r_5,r_6,r_7,releasetime_1,releasetime_2,filename,date,time,delaytime,folderdate,rat,foldername,n_games,str_date,str_time,datetime,version,homebase15
1,1,4,6,2,5,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,5,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,0,1,1,0,0,0,0,0,0,8,2,8,8,2,8,8,1,0,1,1,0,1,1,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,1,4,6,0,2,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,4,4,1,0,0,0,0,0,0,8,8,8,8,8,8,8,4,4,4,4,4,4,4,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,1,4,6,4,2,1,0,NaN,NaN,NaN,NaN,NaN,6,4,NaN,NaN,NaN,NaN,NaN,2,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,1,2,1,0,0,0,0,0,0,2,8,8,8,2,8,8,1,2,2,2,1,2,2,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,1,4,6,3,0,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,2,5,1,0,0,0,0,0,0,8,8,8,8,8,8,8,5,5,5,5,5,5,5,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,1,4,6,4,2,1,0,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,5,4,1,0,0,0,0,0,0,2,8,8,8,2,8,8,5,4,4,4,5,4,4,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,1,4,6,0,2,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,0,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,1
1,6,2,8,3,1,1,0,0,0,0,0,0,2,8,8,8,8,2,8,3,1,1,1,1,3,1,100,100,Game1,20210311,114414,0,31121,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031121      ,303,20210311,114414,11-Mar-2021 11:44:14,ee_alterhb,2
1,6,4,6,4,3,1,0,0,0,0,0,0,6,6,6,6,6,6,6,3,3,3,3,3,3,3,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,2,3,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,2,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,0,3,1,0,0,0,0,0,0,4,6,6,6,6,6,6,0,3,3,3,3,3,3,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,4,3,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,1,0,1,0,0,0,0,0,0,4,6,6,4,6,4,6,1,0,0,1,0,1,0,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,5,0,1,0,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,2,1,1,0,0,0,0,0,0,6,4,6,6,4,6,4,1,2,1,1,2,1,2,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,3,2,1,0,0,0,0,0,0,4,6,4,4,4,4,4,3,2,3,3,3,3,3,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,2,5,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,2,4,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,3,4,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,3,5,1,0,0,0,0,0,0,4,4,4,4,4,4,4,3,3,3,3,3,3,3,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,2,2,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,2,1,1,0,0,0,0,0,0,4,4,4,4,4,4,4,2,2,2,2,2,2,2,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,3,0,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,0,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,5,1,1,0,0,0,0,0,0,6,4,4,4,4,4,4,1,5,5,5,5,5,5,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,1,4,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,5,2,1,0,0,0,0,0,0,4,4,4,4,4,4,4,5,5,5,5,5,5,5,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,5,2,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,5,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,2,0,1,0,0,0,0,0,0,6,4,4,4,4,4,4,0,2,2,2,2,2,2,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,3,5,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,3,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,0,4,1,0,0,0,0,0,0,6,4,6,4,6,4,6,4,0,4,0,4,0,4,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,4,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,4,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,3,1,1,0,0,0,0,0,0,6,4,4,4,4,6,6,1,3,3,3,3,1,1,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,1,2,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,2,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,1,4,1,0,0,0,0,0,0,6,4,4,6,4,4,6,4,1,1,4,1,1,4,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,3,3,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,4,6,6,4,4,6,6,0,1,1,0,0,1,1,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,0,5,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,5,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,0,2,1,0,0,0,0,0,0,6,4,6,6,6,6,4,2,0,2,2,2,2,0,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,4,5,1,0,0,0,0,0,0,4,4,4,4,4,4,4,4,4,4,4,4,4,4,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,2,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,4,5,1,0,0,0,0,0,0,6,4,4,4,4,4,4,5,4,4,4,4,4,4,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,1,2,8,2,3,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,3,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,2
1,6,4,6,1,4,1,0,0,0,0,0,0,6,4,4,4,4,6,6,4,1,1,1,1,4,4,100,100,Game1,20210312,93217,0,31221,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031221      ,378,20210312,93217,12-Mar-2021 09:32:17,ee_alterhb,1
1,6,4,6,0,1,1,0,0,0,0,0,0,4,6,6,4,6,4,6,0,1,1,0,1,0,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,4,3,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,5,2,1,0,0,0,0,0,0,6,4,4,4,4,4,4,2,5,5,5,5,5,5,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,0,3,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,1,5,1,0,0,0,0,0,0,6,4,4,4,6,6,4,5,1,1,1,5,5,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,3,5,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,5,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,2,1,1,0,0,0,0,0,0,4,4,4,6,4,6,4,2,2,2,1,2,1,2,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,1,3,1,0,0,0,0,0,0,6,4,4,6,4,4,6,3,1,1,3,1,1,3,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,3,4,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,6,4,6,4,6,4,6,1,0,1,0,1,0,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,0,1,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,0,1,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,0,1,1,0,0,0,0,0,0,4,6,6,4,6,4,6,0,1,1,0,1,0,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,1,5,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,1,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,2,4,1,0,0,0,0,0,0,6,4,4,4,4,6,6,4,2,2,2,2,4,4,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,5,4,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,4,5,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,5,0,1,0,0,0,0,0,0,4,6,4,6,4,6,4,5,0,5,0,5,0,5,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,2,1,1,0,NaN,NaN,NaN,NaN,NaN,8,2,NaN,NaN,NaN,NaN,NaN,1,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,2,3,1,0,0,0,0,0,0,6,6,6,6,6,6,6,3,3,3,3,3,3,3,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,3,2,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,1,0,1,0,0,0,0,0,0,6,4,6,4,6,4,4,0,1,0,1,0,1,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,2,0,1,0,NaN,NaN,NaN,NaN,NaN,2,8,NaN,NaN,NaN,NaN,NaN,2,0,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,5,5,1,0,0,0,0,0,0,6,4,4,4,4,4,6,5,5,5,5,5,5,5,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,2,8,4,3,1,0,NaN,NaN,NaN,NaN,NaN,8,8,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,2
1,6,4,6,1,2,1,0,0,0,0,0,0,6,4,4,4,6,4,4,2,1,1,1,2,1,1,100,100,Game1,20210315,93157,0,31521,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031521      ,258,20210315,93157,15-Mar-2021 09:31:57,ee_alterhb,1
1,1,4,6,4,2,1,0,NaN,NaN,NaN,NaN,NaN,4,6,NaN,NaN,NaN,NaN,NaN,4,2,NaN,NaN,NaN,NaN,NaN,100,100,Game1,20210316,131155,0,31621,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031621      ,303,20210316,131155,16-Mar-2021 13:11:55,ee_alterhb,1
1,6,2,8,4,1,1,0,0,0,0,0,0,8,2,8,8,8,8,8,1,4,1,1,1,1,1,100,100,Game1,20210316,131155,0,31621,Gerald,/Users/wang/WANG/Lab/Lab_Fellous/RawData_RatExploration/Exploration_Gerald/RawData/031621      ,303,20210316,131155,16-Mar-2021 13:11:55,ee_alterhb,2
