filename,subjectID,date,time,gameNumber,trueMean_1,trueMean_2,choice_1,choice_2,choice_3,choice_4,choice_5,choice_6,choice_7,choice_8,choice_9,choice_10,reward_1,reward_2,reward_3,reward_4,reward_5,reward_6,reward_7,reward_8,reward_9,reward_10,timeBanditOn_1,timeBanditOn_2,timeBanditOn_3,timeBanditOn_4,timeBanditOn_5,timeBanditOn_6,timeBanditOn_7,timeBanditOn_8,timeBanditOn_9,timeBanditOn_10,timeKeyPress_1,timeKeyPress_2,timeKeyPress_3,timeKeyPress_4,timeKeyPress_5,timeKeyPress_6,timeKeyPress_7,timeKeyPress_8,timeKeyPress_9,timeKeyPress_10,timeRewardOn_1,timeRewardOn_2,timeRewardOn_3,timeRewardOn_4,timeRewardOn_5,timeRewardOn_6,timeRewardOn_7,timeRewardOn_8,timeRewardOn_9,timeRewardOn_10
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,90,2,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954971.00135008,4954972.152466,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954971.70693835,4954972.51502211,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954972.06880583,4954972.7361182,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,91,3,2,1,2,2,1,1,1,2,1,2,2,3,2,2,3,3,3,2,3,2,2,4954974.43849425,4954975.47287108,4954975.90620491,4954976.43996354,4954977.04060687,4954977.40796853,4954977.99265656,4954978.57580138,4954979.30937162,4954979.79423491,4954975.16270398,4954975.60292809,4954976.13864039,4954976.73082697,4954977.06708803,4954977.64277833,4954978.21902665,4954978.95436781,4954979.4423221,4954980.09896042,4954975.38919363,4954975.82268533,4954976.3563089,4954976.95719953,4954977.29206999,4954977.87554689,4954978.45863329,4954979.19359005,4954979.6768074,4954980.34483309
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,92,2,2,1,1,1,2,2,2,NaN,NaN,NaN,NaN,2,2,2,2,2,2,NaN,NaN,NaN,NaN,4954982.98113297,4954983.94863154,4954984.33261209,4954984.66634881,4954985.09931238,4954985.650492,NaN,NaN,NaN,NaN,4954983.48212202,4954984.03480469,4954984.36300724,4954984.79446766,4954985.29826931,4954985.81817492,NaN,NaN,NaN,NaN,4954983.86460226,4954984.24820289,4954984.58207568,4954985.01568307,4954985.5335893,4954986.05096398,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,93,5,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954987.7866107,4954988.88779172,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954988.42700456,4954989.55439673,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954988.80369362,4954989.77218908,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,94,5,3,1,2,2,2,1,1,2,2,2,2,5,3,3,3,5,5,3,3,3,3,4954991.49061235,4954992.85886704,4954993.34244938,4954993.84231426,4954994.35966431,4954994.91029918,4954995.47835642,4954995.97884201,4954996.74565717,4954997.16290177,4954992.56245384,4954993.04311777,4954993.53075148,4954994.03436662,4954994.56318386,4954995.13069846,4954995.6267007,4954996.39527701,4954996.80302902,4954997.1791805,4954992.77456859,4954993.25880581,4954993.75909626,4954994.26049514,4954994.7943552,4954995.36159766,4954995.8619084,4954996.62986136,4954997.04605605,4954997.42978407
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,95,4,2,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4954999.59970353,4955000.76756184,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955000.33113393,4955001.41851291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955000.68430455,4955001.6353947,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,96,2,5,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955003.35360773,4955004.32129116,4955004.8219755,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955004.02699561,4955004.52238869,4955005.05066388,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955004.23705463,4955004.73821672,4955005.27281525,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,97,1,4,1,2,2,2,2,2,NaN,NaN,NaN,NaN,1,4,4,4,4,4,NaN,NaN,NaN,NaN,4955006.9910715,4955008.27528502,4955008.72567507,4955009.50972396,4955010.11043261,4955010.51088426,NaN,NaN,NaN,NaN,4955007.9709861,4955008.41904734,4955009.19510667,4955009.78688527,4955010.17108405,4955010.57117128,NaN,NaN,NaN,NaN,4955008.19246256,4955008.64247017,4955009.42656962,4955010.01106505,4955010.39394968,4955010.79417128,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,98,5,1,1,2,1,1,2,2,NaN,NaN,NaN,NaN,5,1,5,5,1,1,NaN,NaN,NaN,NaN,4955012.53067662,4955013.88219237,4955014.21570809,4955014.59868836,4955014.98240285,4955015.36660415,NaN,NaN,NaN,NaN,4955013.57076433,4955013.90666586,4955014.2825123,4955014.65097522,4955015.01915653,4955015.68293319,NaN,NaN,NaN,NaN,4955013.79837429,4955014.13112042,4955014.51556472,4955014.88284607,4955015.24954258,4955015.91692804,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,99,1,5,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955017.65269718,4955018.77077965,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955018.46659307,4955019.47441527,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955018.68669927,4955019.70501949,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,100,4,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955021.39013266,4955022.40778407,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955021.97830917,4955022.73122195,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955022.32457666,4955022.95805676,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,101,3,1,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955024.66017458,4955025.69472783,4955026.19512371,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955025.25886075,4955025.89838845,4955026.2269658,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955025.61173914,4955026.11062189,4955026.44484282,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,102,1,3,1,2,1,2,2,2,NaN,NaN,NaN,NaN,1,3,1,3,3,3,NaN,NaN,NaN,NaN,4955028.13103365,4955029.29887701,4955029.73279517,4955030.28238695,4955030.78297549,4955031.28446033,NaN,NaN,NaN,NaN,4955028.9949141,4955029.42710558,4955029.97833648,4955030.45071732,4955030.93916515,4955031.69075095,NaN,NaN,NaN,NaN,4955029.21554734,4955029.64921645,4955030.19952999,4955030.68358414,4955031.16719281,4955031.91823181,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,103,1,1,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955033.67051426,4955034.92186327,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955034.49892338,4955034.92223391,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955034.8376092,4955035.13787218,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,104,4,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955036.84053962,4955037.7583198,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955037.29860319,4955037.7871744,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955037.67375009,4955038.0089044,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,105,1,2,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955039.74382958,4955041.77860848,4955043.04838244,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955041.4825647,4955042.73844582,4955043.12226138,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955041.69501527,4955042.96379257,4955043.34705526,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,106,3,3,1,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955045.18329416,4955047.16879263,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955046.86687304,4955047.36245141,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955047.08477743,4955047.58547162,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,107,5,3,1,2,2,1,1,1,NaN,NaN,NaN,NaN,5,3,3,5,5,5,NaN,NaN,NaN,NaN,4955049.32111109,4955052.1075392,4955052.4402064,4955053.15818593,4955053.60878633,4955054.14246936,NaN,NaN,NaN,NaN,4955051.81063404,4955052.13836512,4955052.85114427,4955053.28259838,4955053.80275954,4955054.35433117,NaN,NaN,NaN,NaN,4955052.02420145,4955052.3571227,4955053.07517209,4955053.5090238,4955054.02569413,4955054.59310806,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,108,2,2,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,4955056.39554944,4955057.3970449,4955058.04669188,4955058.39699823,4955058.96357769,4955059.33247103,4955059.89867541,4955060.41617852,4955060.91682121,4955061.4674166,4955057.09042722,4955057.7390184,4955058.08265183,4955058.65925709,4955058.97896153,4955059.55481498,4955060.06679478,4955060.56266264,4955061.11443171,4955061.49909964,4955057.31266221,4955057.96366014,4955058.3145211,4955058.88102143,4955059.21496896,4955059.78175922,4955060.29952742,4955060.79943503,4955061.35047774,4955061.7352983
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,109,4,2,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,4,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955063.9371451,4955064.97152952,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955064.66628816,4955065.25061219,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955064.88751942,4955065.47151836,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,110,2,3,1,2,2,2,2,2,2,2,2,1,2,3,3,3,3,3,3,3,3,2,4955067.22416333,4955068.22535782,4955068.62533455,4955068.94270702,4955069.25955708,4955069.60967994,4955070.21035461,4955070.5607531,4955071.19499356,4955071.59559667,4955067.92298313,4955068.32242282,4955068.63449156,4955068.94631409,4955069.26632762,4955069.86687926,4955070.21072598,4955070.84326223,4955071.23495485,4955071.73068553,4955068.14111954,4955068.54127976,4955068.85837164,4955069.17527239,4955069.49293655,4955070.09310724,4955070.44376443,4955071.07734683,4955071.47814491,4955071.97891221
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,111,5,2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955074.48229795,4955075.64914857,4955076.23371925,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955075.3388388,4955075.92250242,4955076.25898969,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955075.56637675,4955076.15038918,4955076.48370502,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,112,1,3,1,2,1,2,2,2,2,1,1,1,1,3,1,3,3,3,3,1,1,1,4955078.23621681,4955079.25386445,4955079.95428737,4955080.67175415,4955081.2221011,4955081.68929814,4955082.04003311,4955082.606359,4955083.29208573,4955083.92624091,4955078.94661722,4955079.65106732,4955080.35476113,4955080.89111552,4955081.34653759,4955081.6908687,4955082.25838486,4955082.93889232,4955083.57096632,4955084.1952295,4955079.17019961,4955079.8708562,4955080.58821173,4955081.1223266,4955081.57269841,4955081.92295371,4955082.49028163,4955083.1747494,4955083.80843101,4955084.44236024
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,113,4,1,1,2,2,2,2,1,NaN,NaN,NaN,NaN,4,1,1,1,1,4,NaN,NaN,NaN,NaN,4955087.16280377,4955088.39724822,4955088.88132006,4955089.19753527,4955089.83146821,4955090.48328888,NaN,NaN,NaN,NaN,4955088.09075376,4955088.57107012,4955088.8829379,4955089.49903152,4955090.13102372,4955090.73886435,NaN,NaN,NaN,NaN,4955088.31430748,4955088.79748307,4955089.11421809,4955089.73147284,4955090.36594355,4955090.96663702,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,114,3,5,1,1,1,1,1,1,NaN,NaN,NaN,NaN,3,3,3,3,3,3,NaN,NaN,NaN,NaN,4955092.75225286,4955093.82004624,4955094.28673513,4955094.65396848,4955095.03695724,4955095.5883172,NaN,NaN,NaN,NaN,4955093.51495813,4955093.98715301,4955094.33863661,4955094.70678192,4955095.2427443,4955095.64303604,NaN,NaN,NaN,NaN,4955093.73669272,4955094.20332717,4955094.56962739,4955094.93811938,4955095.47210737,4955095.87160581,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,115,4,5,1,1,2,1,2,1,2,2,1,1,4,4,5,4,5,4,5,5,4,4,4955097.65770133,4955099.72640076,4955100.29349001,4955100.61077548,4955100.99321662,4955101.37799323,4955101.76180632,4955102.21233221,4955103.27994705,4955103.94770919,4955099.42694176,4955099.99485361,4955100.29836631,4955100.66632721,4955101.02692097,4955101.41925396,4955101.85874881,4955102.92296402,4955103.59509903,4955104.65838678,4955099.64253265,4955100.20911486,4955100.52690954,4955100.89399878,4955101.26180616,4955101.64459622,4955102.09571901,4955103.16347769,4955103.83150549,4955104.8984579
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,116,3,3,1,2,1,1,2,1,NaN,NaN,NaN,NaN,3,3,3,3,3,3,NaN,NaN,NaN,NaN,4955107.11809196,4955108.20277999,4955108.53642591,4955108.87001,4955109.20269245,4955109.65377973,NaN,NaN,NaN,NaN,4955107.89917952,4955108.23476616,4955108.56293969,4955108.87466628,4955109.30652605,4955109.75519108,NaN,NaN,NaN,NaN,4955108.11903887,4955108.45247562,4955108.78667163,4955109.10329642,4955109.53745023,4955109.98765318,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,117,2,5,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955111.77330759,4955112.75775458,4955113.32478462,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955112.45890006,4955113.01093865,4955113.49828255,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955112.67284276,4955113.24070984,4955113.72514329,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,118,5,5,1,2,2,2,2,1,2,1,1,2,5,5,5,5,5,5,5,5,5,5,4955115.49407041,4955116.67879554,4955117.0453177,4955117.5285707,4955117.84622881,4955118.26341119,4955118.74732807,4955119.16491542,4955119.61476715,4955120.13211363,4955116.37882304,4955116.73847509,4955117.21864677,4955117.53844632,4955117.92303978,4955118.40258735,4955118.81080319,4955119.26679448,4955119.77100495,4955120.21127705,4955116.59545897,4955116.96181074,4955117.44634381,4955117.76190251,4955118.1462792,4955118.63025316,4955119.04768832,4955119.49768676,4955120.01478969,4955120.44910977
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,119,4,3,1,1,2,1,1,2,NaN,NaN,NaN,NaN,4,4,3,4,4,3,NaN,NaN,NaN,NaN,4955122.88553508,4955124.08685929,4955124.43655881,4955124.7870066,4955125.28680633,4955125.88909567,NaN,NaN,NaN,NaN,4955123.77869731,4955124.1303229,4955124.48266508,4955124.96319846,4955125.53884206,4955126.0426048,NaN,NaN,NaN,NaN,4955124.00303717,4955124.35369669,4955124.70316861,4955125.18765845,4955125.77184127,4955126.2728955,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,120,4,1,1,2,2,1,2,2,2,2,2,2,4,1,1,4,1,1,1,1,1,1,4955128.07457948,4955129.02561706,4955129.44230184,4955129.9599776,4955130.44255507,4955130.92735349,4955131.61203927,4955132.01213962,4955132.41193894,4955133.31331575,4955128.71493863,4955129.13913196,4955129.65125449,4955130.11529265,4955130.57846603,4955131.25831982,4955131.65832066,4955132.05060019,4955132.96227435,4955134.35512195,4955128.94158085,4955129.35919403,4955129.87624727,4955130.34388865,4955130.81087902,4955131.4946051,4955131.89524259,4955132.29534659,4955133.19637917,4955134.59809033
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,121,4,2,1,2,1,2,1,1,1,2,2,2,4,2,4,2,4,4,4,2,2,2,4955140.33785247,4955141.90647915,4955142.2402452,4955142.55685063,4955142.92401768,4955143.35706199,4955144.0916509,4955144.82594416,4955146.19442912,4955146.59386117,4955141.59467039,4955141.93894413,4955142.24292378,4955142.61858983,4955143.01839997,4955143.74676679,4955144.46638246,4955145.8347463,4955146.23459199,4955146.61122534,4955141.82308614,4955142.15624736,4955142.4738035,4955142.84045313,4955143.24018463,4955143.97447273,4955144.70963795,4955146.07656101,4955146.47768985,4955146.86132471
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,122,1,2,1,1,1,1,1,1,NaN,NaN,NaN,NaN,1,1,1,1,1,1,NaN,NaN,NaN,NaN,4955149.18132808,4955150.06577476,4955150.44932743,4955150.93301785,4955151.31536241,4955151.71711609,NaN,NaN,NaN,NaN,4955149.76240871,4955150.13854628,4955150.62663151,4955151.01040549,4955151.36256756,4955151.85827838,NaN,NaN,NaN,NaN,4955149.98135562,4955150.36540236,4955150.84926352,4955151.23302064,4955151.60038962,4955152.08438353,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,123,1,4,1,2,2,2,2,2,NaN,NaN,NaN,NaN,1,4,4,4,4,4,NaN,NaN,NaN,NaN,4955153.88630373,4955154.67015643,4955155.03755678,4955155.43677083,4955155.83728595,4955156.25523852,NaN,NaN,NaN,NaN,4955154.37044683,4955154.73074988,4955155.13114528,4955155.52266486,4955155.91458563,4955156.48288024,NaN,NaN,NaN,NaN,4955154.58647657,4955154.95447447,4955155.35418285,4955155.75427759,4955156.13900125,4955156.7228892,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,124,2,5,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,2,5,5,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955158.52485647,4955159.89319758,4955160.22674812,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955159.58683812,4955159.91461635,4955160.3071567,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955159.80892675,4955160.14355329,4955160.52736534,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,125,1,5,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955162.32896938,4955163.29682633,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955162.98703063,4955163.92291891,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955163.21313164,4955164.14724337,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,126,5,1,1,1,1,1,1,1,NaN,NaN,NaN,NaN,5,5,5,5,5,5,NaN,NaN,NaN,NaN,4955165.94977906,4955167.06755189,4955167.46804631,4955167.88456788,4955168.31812065,4955168.66890867,NaN,NaN,NaN,NaN,4955166.77061981,4955167.16298835,4955167.57836829,4955167.98652523,4955168.33100559,4955168.77110728,NaN,NaN,NaN,NaN,4955166.98416532,4955167.3842644,4955167.80096321,4955168.21886204,4955168.55224517,4955169.00284524,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,127,4,3,1,1,1,1,2,2,2,2,1,1,4,4,4,4,3,3,3,3,4,4,4955170.82191327,4955171.75554313,4955172.22338073,4955172.65710178,4955173.03939517,4955173.70715348,4955174.07533666,4955174.4254605,4955174.92612773,4955175.3926663,4955171.45887238,4955171.92329549,4955172.34649042,4955172.73047344,4955173.3547251,4955173.7306359,4955174.08310774,4955174.57924245,4955175.04246205,4955175.55464086,4955171.67266316,4955172.13946169,4955172.57288153,4955172.95648465,4955173.59160145,4955173.95792594,4955174.30753667,4955174.80864864,4955175.2758972,4955175.79284471
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,128,3,5,1,1,1,2,2,2,1,1,1,2,3,3,3,5,5,5,3,3,3,5,4955179.34785338,4955180.94957297,4955181.3331086,4955181.76706056,4955182.35052592,4955182.73485175,4955183.11876926,4955183.93585249,4955184.3024978,4955184.67021842,4955180.65090532,4955181.03466783,4955181.45868951,4955182.01900608,4955182.39478015,4955182.76230405,4955183.58674709,4955183.94697997,4955184.31467456,4955184.86687924,4955180.86614259,4955181.24955527,4955181.68318819,4955182.25062535,4955182.6179461,4955183.00173116,4955183.81928512,4955184.1867329,4955184.55352485,4955185.10423632
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,129,4,5,1,1,2,2,1,1,2,2,1,1,4,4,5,5,4,4,5,5,4,4,4955187.39001452,4955189.1752903,4955189.60910834,4955190.2598065,4955190.74286705,4955191.4110517,4955191.81079062,4955192.26163432,4955192.69567438,4955193.19539293,4955188.86689772,4955189.30659635,4955189.95445568,4955190.41030886,4955191.06626671,4955191.4586203,4955191.90655936,4955192.34695967,4955192.83468656,4955193.21056221,4955189.09192908,4955189.52493421,4955190.17579628,4955190.64365572,4955191.29377681,4955191.6947003,4955192.14471824,4955192.57886952,4955193.07924885,4955193.44597481
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,130,4,3,1,1,2,2,1,2,1,2,1,2,4,4,3,3,4,3,4,3,4,3,4955195.71643277,4955197.20095833,4955197.56799917,4955197.90068076,4955198.26726928,4955198.76888448,4955199.20248752,4955199.78640833,4955201.0218504,4955201.4379342,4955196.89030869,4955197.25830773,4955197.59468448,4955197.95504914,4955198.42627933,4955198.85841484,4955199.4264017,4955200.66654276,4955201.07455875,4955201.48302854,4955197.11686766,4955197.48472126,4955197.81864827,4955198.18519539,4955198.652162,4955199.0861108,4955199.66967824,4955200.90416949,4955201.32184756,4955201.72228832
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,131,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955204.02500255,4955205.57664087,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955205.27492552,4955206.50626128,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955205.49308235,4955206.72742307,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,132,4,2,1,1,1,1,1,1,NaN,NaN,NaN,NaN,4,4,4,4,4,4,NaN,NaN,NaN,NaN,4955208.54679881,4955210.09836287,4955210.44879593,4955210.79909906,4955211.19896815,4955211.60008117,NaN,NaN,NaN,NaN,4955209.79525153,4955210.1470408,4955210.49886429,4955210.86633427,4955211.25092634,4955211.72305698,NaN,NaN,NaN,NaN,4955210.01416891,4955210.36525104,4955210.71458294,4955211.09971436,4955211.48266819,4955211.94973666,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,133,1,2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955213.78580176,4955215.02031096,4955215.47055116,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955214.71448042,4955215.17108683,4955215.90701509,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955214.93676357,4955215.38772285,4955216.13877643,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,134,1,1,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955217.95714027,4955219.59213061,4955220.25944537,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955219.28300429,4955219.95455808,4955220.50632856,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955219.50832342,4955220.17549088,4955220.72700174,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,135,3,1,1,1,1,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3,3,3,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955222.54553965,4955224.21384389,4955224.6322675,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955223.91487923,4955224.3224496,4955224.73033775,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955224.13090097,4955224.54772522,4955224.94762291,NaN,NaN,NaN,NaN,NaN,NaN,NaN
OneShotActive_behavior_128_20191016T140127.mat,128,20191016,14:01:27,136,5,2,1,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,5,2,2,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955226.76697219,4955228.13522749,4955228.45150819,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955227.83522165,4955228.13906809,4955228.52292674,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4955228.05111898,4955228.36830862,4955228.75234463,NaN,NaN,NaN,NaN,NaN,NaN,NaN
